WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,tourney_date
31,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Siegemund L.,Keys M.,104.0,8.0,704.0,4484.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,5.0,1.14,6.13,1.16,6.6,1.17,5.54,1.14,,,20250704
31,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Mertens E.,Svitolina E.,23.0,13.0,1936.0,3094.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,2.3,1.57,2.43,1.63,2.52,1.63,2.35,1.58,,,20250704
31,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Sabalenka A.,Raducanu E.,1.0,40.0,11640.0,1321.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.27,4.23,1.28,4.4,1.25,3.91,,,20250704
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Samsonova L.,Kasatkina D.,19.0,18.0,2276.0,2361.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.45,2.8,1.52,2.73,1.52,2.94,1.45,2.74,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Bencic B.,Cocciaretto E.,35.0,116.0,1410.0,615.0,6.0,4.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.53,2.5,1.52,2.74,1.57,2.8,1.54,2.46,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Bouzas Maneiro J.,Yastremska D.,62.0,42.0,1016.0,1306.0,6.0,1.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,2.6,1.45,2.85,1.49,2.86,1.53,2.68,1.46,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Tauson C.,Rybakina E.,22.0,11.0,2062.0,3456.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,4.75,1.2,5.08,1.21,5.2,1.23,4.46,1.21,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Andreeva M.,Baptiste H.,7.0,55.0,4743.0,1046.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.31,3.87,1.34,3.9,1.3,3.54,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Navarro E.,Krejcikova B.,10.0,16.0,3610.0,2724.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.45,2.8,1.53,2.71,1.53,2.92,1.45,2.72,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Alexandrova E.,Sonmez Z.,17.0,88.0,2426.0,772.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.1,6.0,1.13,7.35,1.14,7.8,1.11,6.46,,,20250705
31,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Swiatek I.,Collins D.,4.0,54.0,4943.0,1062.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.17,1.42,3.3,1.38,3.03,,,20250705
31,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Siegemund L.,Sierra S.,104.0,101.0,704.0,714.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.57,2.57,1.63,2.57,1.56,2.4,,,20250706
31,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Pavlyuchenkova A.,Kartal S.,50.0,51.0,1149.0,1147.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.83,1.99,1.91,2.02,1.96,1.94,1.85,,,20250706
31,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Sabalenka A.,Mertens E.,1.0,23.0,11640.0,1936.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.5,1.24,4.53,1.25,4.8,1.21,4.36,,,20250706
31,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Anisimova A.,Noskova L.,12.0,27.0,3200.0,1697.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.67,2.1,1.74,2.22,1.77,2.26,1.67,2.18,,,20250706
31,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,3,Bencic B.,Alexandrova E.,35.0,17.0,1410.0,2426.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.6,1.5,2.73,1.52,2.8,1.55,2.63,1.48,,,20250707
31,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,3,Samsonova L.,Bouzas Maneiro J.,19.0,62.0,2276.0,1016.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.33,1.24,4.58,1.25,4.9,1.21,4.34,,,20250707
31,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,3,Andreeva M.,Navarro E.,7.0,10.0,4743.0,3610.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.4,1.61,2.48,1.65,2.52,1.57,2.38,,,20250707
31,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,3,Swiatek I.,Tauson C.,4.0,22.0,4943.0,2062.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.6,1.33,3.64,1.34,3.85,1.3,3.53,,,20250707
31,London,Wimbledon,2025-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,3,Sabalenka A.,Siegemund L.,1.0,104.0,11640.0,704.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.08,8.0,1.09,9.51,1.09,13.0,1.07,9.0,,,20250708
31,London,Wimbledon,2025-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,3,Anisimova A.,Pavlyuchenkova A.,12.0,50.0,3200.0,1149.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.36,3.2,1.39,3.27,1.41,3.35,1.38,3.05,,,20250708
31,London,Wimbledon,2025-07-09,Grand Slam,Outdoor,Grass,Quarterfinals,3,Swiatek I.,Samsonova L.,4.0,19.0,4943.0,2276.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.33,3.2,1.35,3.53,1.36,3.65,1.33,3.33,,,20250709
31,London,Wimbledon,2025-07-09,Grand Slam,Outdoor,Grass,Quarterfinals,3,Bencic B.,Andreeva M.,35.0,7.0,1410.0,4743.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.63,1.44,2.87,1.48,2.9,1.52,2.7,1.46,,,20250709
31,London,Wimbledon,2025-07-10,Grand Slam,Outdoor,Grass,Semifinals,3,Anisimova A.,Sabalenka A.,12.0,1.0,3200.0,11640.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,3.25,1.33,3.44,1.36,3.55,1.38,3.24,1.34,,,20250710
31,London,Wimbledon,2025-07-10,Grand Slam,Outdoor,Grass,Semifinals,3,Swiatek I.,Bencic B.,4.0,35.0,4943.0,1410.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.25,3.75,1.27,4.26,1.32,4.26,1.27,3.73,,,20250710
31,London,Wimbledon,2025-07-12,Grand Slam,Outdoor,Grass,The Final,3,Swiatek I.,Anisimova A.,4.0,12.0,4943.0,3200.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.33,3.4,1.34,3.6,1.36,3.6,1.34,3.24,,,20250712
32,Hamburg,Hamburg Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Parry D.,Wuerth T.,98.0,205.0,746.0,353.0,7.0,6.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.29,3.75,1.31,3.69,1.31,3.75,1.28,3.61,,,20250714
32,Hamburg,Hamburg Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Chirico L.,Sherif M.,155.0,99.0,475.0,746.0,4.0,6.0,7.0,5.0,3.0,0.0,1.0,1.0,Retired,3.5,1.3,3.74,1.3,3.74,1.32,3.48,1.29,,,20250714
32,Hamburg,Hamburg Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Schunk N.,Uchijima M.,288.0,73.0,247.0,884.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.38,1.53,2.41,1.62,2.5,1.62,2.36,1.57,,,20250714
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Rus A.,Nahimana S.,119.0,231.0,621.0,316.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.1,1.38,3.24,1.38,3.25,1.35,3.15,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Juvan K.,Timofeeva M.,207.0,250.0,346.0,291.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.6,1.33,3.53,1.33,3.75,1.29,3.49,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Galfi D.,Krunic A.,111.0,363.0,680.0,165.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.4,1.33,3.46,1.33,3.55,1.3,3.44,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Romero Gormaz L.,Fossa Huergo N.,133.0,284.0,543.0,251.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.15,5.5,1.16,5.79,1.17,5.79,1.15,5.31,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Bondar A.,Noha Akugue N.,77.0,252.0,857.0,290.0,6.0,4.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.4,3.0,1.41,3.06,1.41,3.06,1.39,2.92,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Kraus S.,Cengiz B.,153.0,430.0,479.0,124.0,4.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.15,5.0,1.15,6.08,1.17,6.08,1.15,5.21,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Boisson L.,Grabher J.,63.0,138.0,968.0,526.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.4,3.11,1.4,3.11,1.38,2.97,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Sharma A.,Geerlings Martinez A.,139.0,331.0,520.0,195.0,7.0,6.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.45,2.85,1.47,2.85,1.44,2.71,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Korpatsch T.,Serban R.,163.0,224.0,450.0,320.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.1,1.38,3.22,1.41,3.22,1.37,3.01,,,20250715
32,Hamburg,Hamburg Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Werner C.,Steiner V.,303.0,692.0,224.0,52.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.9,1.47,2.83,1.47,3.0,1.4,2.85,,,20250715
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,1st Round,3,Alexandrova E.,Vedder E.,16.0,249.0,2666.0,293.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.06,9.0,1.09,9.16,1.09,10.0,1.07,8.07,,,20250716
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,1st Round,3,Yastremska D.,Niemeier J.,39.0,184.0,1306.0,392.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.88,1.36,3.37,1.4,3.37,1.37,3.03,,,20250716
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,1st Round,3,Tomova V.,Maria T.,105.0,36.0,693.0,1320.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.8,1.43,2.93,1.44,2.93,1.42,2.82,,,20250716
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,2nd Round,3,Romero Gormaz L.,Rus A.,133.0,119.0,543.0,621.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.6,2.25,1.65,2.33,1.68,2.33,1.63,2.23,,,20250716
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,2nd Round,3,Juvan K.,Chirico L.,207.0,155.0,346.0,475.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.36,3.1,1.4,3.16,1.4,3.5,1.33,3.23,,,20250716
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,2nd Round,3,Galfi D.,Schunk N.,111.0,288.0,680.0,247.0,1.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.29,3.4,1.33,3.53,1.34,3.6,1.32,3.31,,,20250716
32,Hamburg,Hamburg Open,2025-07-16,WTA250,Outdoor,Clay,2nd Round,3,Boisson L.,Korpatsch T.,63.0,163.0,968.0,450.0,6.0,4.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.29,3.75,1.31,3.71,1.32,3.75,1.29,3.57,,,20250716
32,Hamburg,Hamburg Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Tomova V.,Sharma A.,105.0,139.0,693.0,520.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.75,2.1,1.8,2.09,1.8,2.3,1.69,2.13,,,20250717
32,Hamburg,Hamburg Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Bondar A.,Kraus S.,77.0,153.0,857.0,479.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.7,1.44,2.94,1.52,2.94,1.46,2.66,,,20250717
32,Hamburg,Hamburg Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Yastremska D.,Parry D.,39.0,98.0,1306.0,746.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.6,2.25,1.63,2.39,1.63,2.39,1.59,2.3,,,20250717
32,Hamburg,Hamburg Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Alexandrova E.,Werner C.,16.0,303.0,2666.0,224.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.07,8.5,1.09,8.91,1.09,9.5,1.07,8.69,,,20250717
32,Hamburg,Hamburg Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Juvan K.,Romero Gormaz L.,207.0,133.0,346.0,543.0,6.0,4.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.5,2.6,1.55,2.6,1.55,2.7,1.49,2.57,,,20250718
32,Hamburg,Hamburg Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Yastremska D.,Galfi D.,39.0,111.0,1306.0,680.0,7.0,6.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.29,3.4,1.38,3.27,1.38,3.4,1.34,3.2,,,20250718
32,Hamburg,Hamburg Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Bondar A.,Alexandrova E.,77.0,16.0,857.0,2666.0,6.0,7.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,5.0,1.18,5.5,1.18,5.5,1.2,4.66,1.18,,,20250718
32,Hamburg,Hamburg Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Boisson L.,Tomova V.,63.0,105.0,968.0,693.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.4,1.61,2.44,1.61,2.5,1.56,2.38,,,20250718
32,Hamburg,Hamburg Open,2025-07-19,WTA250,Outdoor,Clay,Semifinals,3,Bondar A.,Juvan K.,77.0,207.0,857.0,346.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.0,1.83,1.92,1.97,2.02,1.97,1.95,1.83,,,20250719
32,Hamburg,Hamburg Open,2025-07-19,WTA250,Outdoor,Clay,Semifinals,3,Boisson L.,Yastremska D.,63.0,39.0,968.0,1306.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.67,2.11,1.81,2.25,1.81,2.14,1.68,,,20250719
32,Hamburg,Hamburg Open,2025-07-20,WTA250,Outdoor,Clay,The Final,3,Boisson L.,Bondar A.,63.0,77.0,968.0,857.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.56,2.61,1.56,2.61,1.51,2.53,,,20250720
33,Iasi,Iasi Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Fett J.,Erjavec V.,151.0,137.0,479.0,531.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.3,1.62,2.32,1.66,2.32,1.67,2.25,1.62,,,20250714
33,Iasi,Iasi Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Teichmann J.,Bulgaru M.,102.0,219.0,730.0,331.0,1.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,1.22,4.0,1.27,4.01,1.27,4.33,1.23,4.0,,,20250714
33,Iasi,Iasi Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Chwalinska M.,Shymanovich I.,145.0,165.0,495.0,443.0,4.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.53,2.4,1.56,2.56,1.6,2.56,1.55,2.39,,,20250714
33,Iasi,Iasi Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Begu I.,Hibino N.,110.0,175.0,681.0,410.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.24,4.46,1.25,4.5,1.22,4.16,,,20250714
33,Iasi,Iasi Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Gracheva V.,Bogdan A.,106.0,239.0,691.0,309.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.6,1.5,2.72,1.5,2.75,1.45,2.68,,,20250714
33,Iasi,Iasi Open,2025-07-14,WTA250,Outdoor,Clay,1st Round,3,Li A.,Maristany G.,65.0,182.0,963.0,396.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.2,4.33,1.3,3.76,1.3,4.33,1.25,3.81,,,20250714
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Jimenez Kasintseva V.,Popa G.S.,130.0,1225.0,549.0,9.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.17,4.75,1.18,5.28,1.18,6.25,1.15,5.27,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Siskova A.,Kawa K.,406.0,115.0,136.0,634.0,6.0,4.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,2.25,1.67,2.21,1.7,2.38,1.7,2.29,1.59,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Carle M.,Tig P.M.,124.0,210.0,603.0,341.0,2.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.36,3.2,1.39,3.18,1.39,3.2,1.35,3.1,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Waltert S.,Sevastova A.,127.0,384.0,583.0,149.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.75,2.0,1.82,2.06,1.82,2.06,1.77,2.0,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Avanesyan E.,Prisacariu A.,53.0,474.0,1090.0,108.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.1,6.0,1.11,7.78,1.11,7.78,1.09,6.86,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Burillo Escorihuela I.,Parrizas Diaz N.,251.0,101.0,291.0,742.0,5.0,7.0,7.0,5.0,4.0,1.0,1.0,1.0,Retired,2.5,1.53,2.52,1.56,2.9,1.56,2.67,1.45,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Cristian J.,Lodikova D.,51.0,415.0,1116.0,133.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.02,15.0,1.03,20.2,1.04,20.2,1.03,13.42,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Udvardy P.,Rouvroy M.,150.0,321.0,480.0,202.0,6.0,3.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,1.44,2.88,1.42,2.99,1.44,2.99,1.41,2.83,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Jones F.,Herrero Linana A.,104.0,358.0,712.0,169.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.09,8.89,1.1,8.89,1.07,7.85,,,20250715
33,Iasi,Iasi Open,2025-07-15,WTA250,Outdoor,Clay,1st Round,3,Cirstea S.,Buzarnescu M.,166.0,1350.0,432.0,5.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.51,1.1,8.51,1.08,7.41,,,20250715
33,Iasi,Iasi Open,2025-07-16,WTA250,Outdoor,Clay,2nd Round,3,Teichmann J.,Chwalinska M.,102.0,145.0,730.0,495.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.83,2.0,1.85,2.05,1.85,2.05,1.78,2.01,,,20250716
33,Iasi,Iasi Open,2025-07-16,WTA250,Outdoor,Clay,2nd Round,3,Siskova A.,Li A.,406.0,65.0,136.0,963.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,4.0,1.22,4.22,1.26,4.22,1.26,3.92,1.24,,,20250716
33,Iasi,Iasi Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Udvardy P.,Jones F.,150.0,104.0,480.0,712.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,3.2,1.36,3.25,1.39,3.3,1.39,3.18,1.34,,,20250717
33,Iasi,Iasi Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Carle M.,Avanesyan E.,124.0,53.0,603.0,1090.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.53,2.48,1.6,2.54,1.62,2.37,1.57,,,20250717
33,Iasi,Iasi Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Waltert S.,Burillo Escorihuela I.,127.0,251.0,583.0,291.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.6,1.3,3.84,1.3,3.84,1.29,3.57,,,20250717
33,Iasi,Iasi Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Cirstea S.,Gracheva V.,166.0,106.0,432.0,691.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.7,2.26,1.7,2.26,1.73,2.12,1.7,,,20250717
33,Iasi,Iasi Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Begu I.,Jimenez Kasintseva V.,110.0,130.0,681.0,549.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.4,2.8,1.43,3.01,1.45,3.01,1.42,2.78,,,20250717
33,Iasi,Iasi Open,2025-07-17,WTA250,Outdoor,Clay,2nd Round,3,Cristian J.,Fett J.,51.0,151.0,1116.0,479.0,4.0,1.0,,,,,0.0,0.0,Retired,1.25,3.75,1.28,4.05,1.3,4.05,1.27,3.65,,,20250717
33,Iasi,Iasi Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Teichmann J.,Waltert S.,102.0,127.0,730.0,583.0,5.0,7.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,2.0,1.75,2.1,1.81,2.1,1.85,1.97,1.81,,,20250718
33,Iasi,Iasi Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Cirstea S.,Carle M.,166.0,124.0,432.0,603.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.88,1.45,2.94,1.45,3.2,1.4,2.91,,,20250718
33,Iasi,Iasi Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Begu I.,Siskova A.,110.0,406.0,681.0,136.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.4,3.0,1.42,3.08,1.42,3.5,1.37,2.96,,,20250718
33,Iasi,Iasi Open,2025-07-18,WTA250,Outdoor,Clay,Quarterfinals,3,Cristian J.,Udvardy P.,51.0,150.0,1116.0,480.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.63,1.5,2.77,1.5,2.8,1.44,2.74,,,20250718
33,Iasi,Iasi Open,2025-07-19,WTA250,Outdoor,Clay,Semifinals,3,Teichmann J.,Cirstea S.,102.0,166.0,730.0,432.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.8,1.45,2.72,1.52,2.8,1.52,2.7,1.45,,,20250719
33,Iasi,Iasi Open,2025-07-19,WTA250,Outdoor,Clay,Semifinals,3,Begu I.,Cristian J.,110.0,51.0,681.0,1116.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.3,1.67,2.49,1.61,2.49,1.67,2.27,1.62,,,20250719
33,Iasi,Iasi Open,2025-07-20,WTA250,Outdoor,Clay,The Final,3,Begu I.,Teichmann J.,110.0,102.0,681.0,730.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.62,2.3,1.73,2.25,1.73,2.3,1.65,2.2,,,20250720
34,Prague,Prague Open,2025-07-21,WTA250,Outdoor,Hard,1st Round,3,Parks A.,Hontama M.,58.0,193.0,993.0,382.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.05,1.7,2.26,1.69,2.26,1.72,2.13,1.68,,,20250721
34,Prague,Prague Open,2025-07-21,WTA250,Outdoor,Hard,1st Round,3,Bouzkova M.,Gao X.,47.0,155.0,1176.0,474.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.33,1.23,4.56,1.23,5.0,1.2,4.45,,,20250721
34,Prague,Prague Open,2025-07-21,WTA250,Outdoor,Hard,1st Round,3,Li A.,Sharma A.,67.0,148.0,939.0,496.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.43,3.0,1.43,3.0,1.4,2.91,,,20250721
34,Prague,Prague Open,2025-07-21,WTA250,Outdoor,Hard,1st Round,3,Bejlek S.,Uchijima M.,120.0,73.0,622.0,884.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.62,2.3,1.66,2.31,1.67,2.38,1.61,2.27,,,20250721
34,Prague,Prague Open,2025-07-21,WTA250,Outdoor,Hard,1st Round,3,Stefanini L.,Tomova V.,151.0,104.0,486.0,720.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,2.5,1.53,2.59,1.54,2.59,1.54,2.49,1.51,,,20250721
34,Prague,Prague Open,2025-07-21,WTA250,Outdoor,Hard,1st Round,3,Cocciaretto E.,Golubic V.,77.0,87.0,860.0,819.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.54,2.59,1.54,2.6,1.52,2.5,,,20250721
